lat,long
-8.574,141.32
-8.574,141.165
-8.638,140.699
-8.639,140.685
-8.651,140.601
-8.571,141.112
-8.581,141.034
-8.64,140.6
-8.572,141.02
-8.502,141.462
-8.607,140.595
-8.612,140.553
-8.585,140.592
-8.418,141.778
-8.419,141.772
-8.583,140.585
-8.483,141.237
-8.554,140.639
-8.526,140.761
-8.533,140.707
-8.56,140.51
-8.522,140.705
-8.424,141.357
-8.532,140.55
-8.41,141.38
-8.497,140.73
-8.499,140.716
-8.477,140.796
-8.479,140.783
-8.482,140.756
-8.484,140.742
-8.504,140.503
-8.491,140.515
-8.356,141.417
-8.391,141.167
-8.422,140.934
-8.45,140.732
-8.346,141.416
-8.405,140.985
-8.262,141.955
-8.415,140.824
-8.417,140.81
-8.397,140.794
-8.369,140.926
-8.408,140.628
-8.34,140.976
-8.354,140.87
-8.36,140.878
-8.349,140.877
-8.327,140.954
-8.384,140.372
-8.386,140.357
-8.005,143.079
-8.295,140.869
-8.306,140.789
-8.308,140.775
-8.329,140.61
-8.164,141.772
-8.165,141.76
-8.281,140.627
-8.289,140.485
-7.385,146.835
-8.23,140.759
-8.248,140.622
-8.25,140.608
-8.305,140.191
-8.233,140.564
-8.256,140.305
-8.256,140.298
-8.062,141.554
-8.18,140.69
-8.242,140.236
-8.151,140.824
-8.169,140.689
-8.19,140.451
-8.198,140.393
-8.153,140.645
-8.072,141.17
-8.118,140.819
-8.12,140.806
-8.061,141.168
-8.149,140.503
-8.097,140.734
-8.098,140.721
-8.136,140.429
-8.186,140.046
-8.105,140.73
-8.134,140.438
-8.175,140.055
-8.177,140.039
-7.261,146.494
-8.014,141.156
-8.08,140.588
-8.082,140.574
-8.105,140.405
-8.03,140.72
-8.057,140.513
-8.048,140.498
-8.037,140.496
-7.24,146.19
-8.044,140.505
-8.046,140.491
-7.987,140.762
-7.989,140.749
-7.225,146.035
-8.293,138.276
-7.972,140.622
-8.277,138.295
-8.008,140.268
-8.3,137.787
-8.222,138.309
-7.083,146.645
-7.084,146.636
-7.176,146.002
-7.15,146.056
-7.135,146.092
-7.95,140.195
-7.877,140.491
-7.835,140.722
-7.994,139.501
-7.996,139.484
-7.957,139.695
-8.012,139.261
-8,139.494
-8.002,139.478
-7.959,139.705
-7.728,141.313
-7.947,139.703
-8.159,138.117
-8.066,138.723
-8.068,138.704
-8.145,138.115
-7.995,139.163
-7.997,139.145
-8.147,137.893
-7.888,139.792
-7.89,139.777
-8.133,137.891
-7.846,139.929
-7.99,138.81
-7.85,139.924
-7.99,138.805
-7.938,139.005
-7.857,139.521
-7.689,140.524
-7.89,138.98
-7.734,140.093
-7.885,138.991
-7.73,140.04
-8.003,138.019
-7.824,139.074
-7.826,139.056
-7.823,138.889
-7.825,138.871
-7.95,137.901
-7.716,139.428
-7.718,139.411
-7.874,138.176
-7.711,139.422
-7.878,138.172
-7.764,138.933
-7.767,138.915
-6.802,145.724
-7.735,138.966
-7.869,137.93
-7.744,138.799
-7.746,138.78
-7.82,138.207
-7.844,138.016
-7.847,137.994
-7.855,137.929
-7.834,137.992
-7.836,137.971
-7.533,140.233
-7.507,140.345
-7.786,138.16
-7.567,139.976
-7.835,138.008
-7.838,137.986
-6.741,145.755
-7.506,140.338
-7.786,138.174
-7.789,138.153
-7.773,138.172
-7.776,138.152
-7.778,138.13
-7.504,140.013
-6.636,145.967
-6.658,145.818
-6.659,145.809
-7.621,138.737
-7.621,138.732
-6.492,146.582
-6.451,146.488
-6.453,146.479
-6.495,145.991
-7.429,138.814
-7.505,138.21
-7.428,138.808
-7.509,138.205
-7.438,138.638
-7.445,138.581
-7.425,138.637
-7.428,138.618
-7.433,138.579
-7.413,138.635
-7.43,138.5
-7.433,138.481
-7.435,138.461
-6.396,145.789
-6.41,145.697
-6.378,145.789
-6.395,145.669
-6.327,146.012
-6.315,145.962
-6.314,145.904
-6.316,145.895
-6.354,145.569
-6.275,145.864
-6.274,145.806
-6.268,145.72
-6.215,145.961
-6.216,145.951
-6.185,145.654
-6.168,145.642
-6.158,145.65
-6.159,145.64
-6.266,143.677
-5.991,145.407
-5.788,145.659
-5.498,145.886
-5.397,145.624
-5.14,144.084
-5.141,144.075
-4.306,143.287
-4.307,143.278
-4.192,144.022
-4.112,143.616
-4.089,143.649
-4.094,143.226
-4.056,143.424
-4.046,143.435
-4.047,143.426
-3.882,143.616
-3.871,143.624
-3.873,143.615
-3.862,143.622
-3.936,143.107
-3.882,143.103
-3.809,143.031
-3.81,143.021
-3.772,143.221
-3.774,143.212
-14.481,-66.772
-5.002,-79.014
-5.004,-79.026
-2.021,-78.329
-2.018,-78.324
-2.019,-78.334
-2.009,-78.333
-2.01,-78.343
-0.052,-78.088
33.016,-79.883
61.544,113.156
61.541,113.174
61.344,112.797
61.341,112.815
53.025,112.245
53.019,112.236
53.015,112.255
52.823,110.626
52.82,110.643
52.415,112.274
52.635,111.115
52.405,112.269
52.361,112.266
52.357,112.285
52.754,110.216
52.75,110.234
52.391,111.869
52.283,111.932
52.453,109.847
52.398,110.143
52.395,110.16
52.389,109.738
52.386,109.754
52.358,109.795
52.375,109.123
52.372,109.138
52.368,109.13
52.227,109.862
52.144,108.829
52.142,108.844
52.137,108.836
51.795,110.151
51.782,110.109
51.779,110.125
51.757,110.243
51.784,109.425
51.781,109.441
51.747,109.46
51.745,109.452
51.821,108.973
50.125,116.657
52.119,106.964
52.117,106.979
50.112,116.649
51.65,109.177
51.641,109.173
51.638,109.189
51.602,109.275
51.633,109.051
51.63,109.066
51.627,109.058
51.599,109.215
51.592,109.195
51.589,109.211
51.49,109.373
51.483,109.353
51.48,109.369
51.664,108.08
51.661,108.095
50.222,115.102
50.21,115.095
51.516,108.817
51.513,108.832
51.507,108.812
51.504,108.828
51.554,108.397
51.552,108.413
51.626,107.693
51.444,108.375
51.442,108.39
51.478,108.067
51.474,108.033
51.439,108.179
51.437,108.194
51.574,106.628
51.571,106.642
51.045,108.618
51.043,108.633
50.982,108.385
50.973,108.381
40.712,107.35
38.484,110.253
38.923,106.438
37.938,102.528
37.03,103.014
37.028,103.027
36.705,101.897
36.709,101.526
36.666,101.68
36.527,101.681
34.741,101.604
28.257,96.52
26.578,101.665
25.425,98.649
24.598,102.3
24.076,98.064
23.254,95.314
20.457,94.715
18.64,103.763
18.638,103.756
20.212,92.733
18.592,99.053
18.558,96.549
17.954,97.228
17.198,96.449
17.083,96.542
16.793,96.685
13.605,101.346
42.417,126.327
43.471,131.793
43.849,133.215
42.79,126.425
42.787,126.406
42.767,126.251
44.118,132.491
44.042,131.16
44.052,131.163
44.367,132.623
44.366,132.61
44.263,131.088
44.476,132.341
44.474,132.329
44.389,131.736
44.544,132.761
44.485,132.339
44.483,132.327
44.561,132.751
44.559,132.739
44.604,132.999
44.602,132.987
44.565,132.195
44.115,129.156
44.428,130.895
44.465,130.07
44.968,132.968
44.967,132.956
45.064,133.555
45.062,133.542
44.687,130.532
44.926,130.691
45.403,133.679
-0.889,-47.152
-2.718,-48.291
-2.722,-48.263
-2.661,-48.867
-3.745,-42.293
-3.013,-48.849
-3.022,-48.851
-3.024,-48.842
-3.168,-48.095
-2.694,-51.703
-2.925,-50.389
-2.933,-50.399
-2.934,-50.39
-2.943,-50.392
-2.944,-50.383
-2.952,-50.393
-2.953,-50.384
-2.981,-51.069
-2.982,-51.06
-2.935,-51.427
-3.275,-49.134
-3.276,-49.125
-3.023,-51.033
-3.471,-48.175
-3.182,-50.454
-3.04,-51.468
-3.145,-50.887
-3.262,-50.41
-3.263,-50.401
-3.272,-50.408
-3.25,-50.683
-3.251,-50.674
-3.292,-50.522
-3.938,-46.059
-3.94,-46.047
-3.258,-50.815
-3.278,-50.678
-3.279,-50.669
-3.267,-50.816
-3.291,-50.652
-3.404,-50.132
-3.334,-50.665
-3.856,-47.279
-3.407,-50.425
-3.416,-50.427
-3.411,-50.648
-3.47,-50.312
-3.543,-49.82
-3.544,-49.811
-3.403,-51.018
-3.948,-47.352
-3.484,-50.59
-3.956,-47.364
-3.958,-47.353
-3.472,-50.737
-3.473,-50.728
-3.493,-50.591
-3.531,-50.339
-3.566,-50.225
-3.53,-50.529
-3.589,-50.253
-3.59,-50.244
-3.599,-50.245
-4.002,-47.918
-4.011,-47.919
-3.732,-50.16
-3.733,-50.151
-4.239,-46.748
-3.755,-50.565
-3.756,-50.556
-3.778,-50.531
-4.14,-49.952
-4.554,-48.114
-4.374,-50.799
-4.809,-47.822
-4.817,-47.834
-4.819,-47.824
-5.174,-46.091
-4.613,-50.367
-4.911,-48.631
-4.597,-50.906
-4.923,-48.682
-4.802,-49.89
-5.406,-47.433
-5.038,-50.479
-9.077,-44.887
-9.089,-44.889
-9.076,-44.894
-9.089,-44.896
-10.097,-49.655
-10.098,-49.646
-10.106,-49.657
-10.107,-49.647
-10.273,-49.466
-10.274,-49.456
-10.282,-49.467
-10.642,-48.132
-10.283,-52.351
-10.528,-51.76
-10.484,-52.119
-11.061,-49.46
-11.094,-53.869
-12.301,-48.512
-12.232,-49.243
-12.527,-48.349
-12.529,-48.336
-12.537,-48.35
-12.302,-50.257
-12.167,-51.382
-12.619,-49.245
-13.491,-45.714
-13.493,-45.695
-13.489,-47.022
-13.555,-48.65
-13.053,-52.674
-13.054,-52.664
-13.877,-47.117
-14.151,-47.388
-14.15,-47.393
-14.203,-47.522
-14.214,-47.523
-14.221,-47.554
-14.221,-47.56
-14.354,-47.319
-14.364,-47.326
-14.366,-47.309
-13.791,-53.093
-14.633,-47.457
-14.76,-47.446
-15.29,-47.86
-15.729,-47.284
-15.743,-47.17
-15.738,-47.177
-15.979,-48.096
-15.982,-48.089
-16.576,-45.066
-17.729,-43.805
-17.896,-44.416
-17.899,-44.389
-17.542,-48.653
-16.302,-59.757
-16.298,-59.761
-16.258,-61.264
-16.263,-61.236
-18.715,-45.093
-18.718,-45.067
-18.038,-50.919
-18.04,-50.908
-18.725,-45.147
-18.727,-45.121
-18.73,-45.095
-18.733,-45.069
-19.202,-42.801
-16.845,-61.161
-18.694,-50.673
-18.695,-50.662
-18.706,-50.653
-19.739,-42.373
-19.739,-42.377
-19.742,-42.335
-18.902,-50.557
-18.903,-50.546
-17.316,-60.692
-17.426,-60.245
-17.418,-60.251
-17.179,-61.897
-17.195,-61.9
-17.416,-60.798
-17.421,-60.772
-17.426,-60.826
-17.176,-61.901
-17.192,-61.904
-17.421,-60.804
-17.425,-60.779
-17.472,-60.762
-17.477,-60.738
-18.153,-59.197
-18.729,-55.771
-17.955,-61.772
-17.961,-61.743
-17.887,-62.293
-17.893,-62.261
-17.954,-61.776
-17.96,-61.747
-17.883,-62.296
-17.889,-62.265
-18.186,-62.317
-20.187,-50.289
-19.25,-57.23
-19.252,-57.217
-19.254,-57.204
-19.248,-57.21
-19.256,-57.225
-19.258,-57.211
-19.459,-57.37
-19.47,-57.372
-21.035,-48.44
-21.037,-48.423
-21.044,-48.431
-21.529,-47.169
-21.531,-47.148
-20.715,-56.918
-21.367,-56.937
-22.707,-48.406
-22.777,-50.94
-22.997,-49.754
-22.989,-49.759
-22.962,-51.247
-22.963,-51.235
-22.124,-59.041
-22.557,-58.495
-22.567,-58.497
-23.186,-56.725
-24.016,-56.026
45.47,133.35
45.481,133.361
45.479,133.347
45.853,134.502
45.852,134.488
45.872,133.679
45.871,133.666
45.966,134.23
45.964,134.216
45.969,134.172
45.967,134.158
45.793,131.207
45.742,130.566
46.192,130.106
47.903,135.563
47.939,135.22
47.93,135.137
47.928,135.121
47.94,135.135
47.941,132.574
47.939,132.56
48.016,132.731
48.015,132.717
48.037,132.668
48.035,132.654
48.061,132.656
48.072,132.667
48.07,132.653
48.127,132.81
48.125,132.796
48.136,132.807
46.72,123.391
46.744,123.348
46.739,123.326
49.237,130.225
49.236,130.212
49.73,127.81
49.728,127.795
49.937,127.988
50.281,129.114
50.279,129.1
50.29,129.11
50.756,129.302
50.754,129.288
50.764,129.298
50.762,129.284
50.524,126.099
50.521,126.083
51.286,128.493
51.284,128.479
51.449,128.768
51.446,128.754
51.455,128.75
51.458,128.645
51.469,128.655
51.467,128.641
50.223,115.118
50.21,115.072
53.897,126.651
52.292,111.951
52.275,111.897
52.404,112.253
52.295,111.94
52.278,111.887
52.408,112.241
53.03,112.263
53.015,112.213
53.022,112.262
53.007,112.212
-28.724,129.692
-28.727,129.678
-28.779,122.82
-28.77,122.819
-28.771,122.807
-28.736,122.859
-28.74,122.825
-28.741,122.814
-28.712,122.82
-28.713,122.809
-28.683,123.004
-28.707,122.825
-28.708,122.814
-28.71,122.803
-28.67,123.036
-28.671,123.024
-28.673,123.013
-28.674,123.002
-28.66,123.034
-28.662,123.023
-28.685,122.695
-28.674,122.705
-28.675,122.693
-28.071,125.108
-28.073,125.098
-28.119,123.3
-28.121,123.289
-28.1,123.373
-28.102,123.362
-28.103,123.352
-27.164,128.848
-28.036,123.171
-28.037,123.16
-27.156,128.854
-28.022,123.007
-28.023,122.996
-28.013,123.005
-28.014,122.995
-28.008,122.971
-26.881,128.66
-17.789,122.814
-17.79,122.804
-17.792,122.795
-17.77,122.813
-17.771,122.804
-17.761,122.812
-17.762,122.803
-17.747,122.781
-17.753,122.743
-17.754,122.734
-17.742,122.751
-17.744,122.742
-17.745,122.732
-17.735,122.74
-15.846,131.417
-15.853,131.384
-15.855,131.414
-16.024,128.892
-16.028,128.871
-16.011,128.889
-15.943,128.965
-15.947,128.943
-15.948,128.96
-15.453,128.615
-15.44,128.628
-15.444,128.608
-15.418,128.602
-15.421,128.582
-15.796,126.384
-15.388,128.618
-15.396,128.576
-15.375,128.616
-15.383,128.574
-15.386,128.554
-15.358,128.635
-15.362,128.614
-15.39,128.611
-15.394,128.59
-15.397,128.569
-15.374,128.63
-15.377,128.609
-15.384,128.567
-15.361,128.628
-15.708,126.493
-15.6,126.934
-15.643,126.541
-14.475,131.244
-14.481,131.209
-14.459,131.24
-14.465,131.206
-14.472,131.171
-14.456,131.168
-14.481,131.035
-14.433,131.199
-14.44,131.165
-14.446,131.131
-14.472,130.999
-14.456,130.996
-14.462,130.964
-14.469,131.237
-14.475,131.203
-14.453,131.234
-14.459,131.2
-14.465,131.165
-14.49,131.032
-14.449,131.162
-14.474,131.029
-14.421,131.228
-14.427,131.193
-14.44,131.125
-14.464,130.993
-14.47,130.961
-14.405,131.224
-14.411,131.19
-14.442,131.022
-14.448,130.99
-14.426,131.019
-14.395,131.039
-14.168,131.238
-14.197,130.998
-14.181,130.995
-14.188,130.989
-14.172,130.985
-14.15,131.015
-14.156,130.982
-14.07,131.175
-14.144,131.009
-14.065,131.169
-14.1,130.045
-14.102,130.04
-14.207,127.141
-13.658,129.871
-13.663,129.843
-13.672,129.866
-13.658,129.863
-13.663,129.836
-13.2,130.526
-13.206,130.494
-13.19,130.491
-13.196,130.46
-13.174,130.488
-13.19,130.516
-13.195,130.484
-13.18,130.481
-13.158,130.51
-13.164,130.478
-12.924,130.518
-12.932,130.515
-12.568,132.223
-12.488,132.153
-12.47,132.15
-13.966,123.312
-12.465,132.19
-12.473,132.146
-13.79,123.322
-13.792,123.312
-10.324,123.846
-10.233,123.967
-9.945,123.714
-9.946,123.703
-9.877,123.952
-9.832,123.842
-9.707,123.863
-9.708,123.857
-9.722,123.695
-9.625,124.061
-9.577,124.121
-9.619,123.838
-10.117,120.365
-9.544,123.995
-9.545,123.982
-9.533,123.994
-9.535,123.981
-9.483,124.182
-9.42,124.51
-9.478,124.145
-9.48,124.134
-9.481,124.139
-9.471,124.138
-9.276,124.462
-9.298,124.257
-9.896,120.237
-9.887,120.235
-9.842,120.416
-9.537,120.048
-8.577,126.044
-8.652,125.496
-8.593,125.372
-8.353,124.843
-8.355,124.83
-8.354,124.838
-8.332,124.833
-8.334,124.817
-8.823,120.85
-8.709,121.449
-8.189,124.284
-8.228,124.029
-7.822,126.33
-8.703,119.04
-8.704,119.03
-8.774,118.53
-8.754,118.607
-8.818,117.923
-8.819,117.913
-8.692,118.799
-8.747,118.204
-8.825,117.493
-8.713,118.24
-8.702,118.249
-8.703,118.239
-8.705,118.228
-8.856,117.111
-8.693,118.248
-8.694,118.237
-8.836,117.113
-8.115,122.114
-8.803,117.121
-8.805,117.11
-8.751,117.125
-8.676,117.389
-8.443,118.928
-8.445,118.918
-8.35,118.206
-8.134,117.908
-8.125,117.906
-7.352,121.779
-8.336,114.176
-7.993,112.569
-5.539,122.748
-5.242,122.336
-4.846,121.912
-4.841,121.915
-4.842,121.905
-4.844,121.895
-5.154,119.733
21.05,110.498
21.877,112.331
22.032,112.429
21.683,110.091
22.082,112.465
22.967,116.475
22.554,112.66
22.543,111.086
22.665,111.675
22.754,110.671
23.237,111.57
22.854,109.184
23.919,113.618
23.93,113.627
23.928,113.617
23.514,110.35
24.257,115.014
25.483,109.149
27.095,116.83
27.178,116.944
27.177,116.93
27.016,114.717
27.015,114.705
27.435,117.122
27.434,117.108
26.961,111.458
26.74,106.034
29.079,117.141
29.707,116.309
30.332,116.298
30.169,114.856
30.551,116.852
30.732,116.731
30.794,113.538
30.792,113.527
30.837,113.577
29.789,106.672
30.965,114.19
-4.645,121.927
-4.441,121.602
-4.647,120.194
-4.648,120.184
-4.639,120.183
-4.549,119.91
-4.156,122.138
-4.444,120.072
-4.413,120.095
-4.355,119.723
-4.295,120.017
-3.911,122.417
-4.252,119.803
-4.254,119.794
-4.237,119.847
-3.849,119.659
-3.85,119.65
-4.119,114.673
-3.062,121.793
-3.416,119.014
-3.223,120.232
-3.213,120.24
-3.214,120.231
-3.98,114.676
-3.83,115.023
-3.827,114.628
-3.021,119.657
-2.921,120.161
-2.922,120.151
-2.857,120.286
-2.59,121.376
-2.579,121.385
-2.678,118.895
-3.504,111.909
-3.453,111.973
-3.441,111.852
-3.444,111.828
-3.408,111.99
-3.411,111.967
-3.416,111.986
-1.964,120.975
-1.512,121.622
-2.889,111.539
-1.953,116.245
-0.763,116.911
-0.764,116.902
-0.84,115.673
-0.701,116.371
-0.729,116.175
-0.641,115.846
-0.583,116.045
-0.568,116.011
-0.423,116.65
-0.424,116.64
-0.415,116.073
-0.406,116.062
-0.411,115.889
-0.413,115.878
-0.389,115.973
-0.391,115.962
-0.42,115.691
-0.345,115.982
-0.336,115.839
-0.212,116.363
0.842,123.702
0.845,123.637
-0.223,116.055
-0.013,117.32
-0.015,117.311
-0.12,116.436
-0.143,116.275
-0.144,116.265
-0.077,116.228
0.021,116.404
0.305,117.48
0.272,116.804
0.445,117.559
0.367,116.627
0.528,117.309
0.527,117.3
0.469,116.113
1.03,118.817
1.653,118.024
1.719,117.973
1.799,117.882
1.907,117.743
2.009,117.679
2.034,117.667
2.038,117.309
2.101,117.229
2.1,117.22
2.125,117.21
2.124,117.201
2.124,117.136
2.155,117.16
2.153,117.151
2.42,117.977
3.515,117.846
4.963,116.134
4.89,114.8
6.711,116.697
61.54,113.168
26.884,-101.451
31.739,-101.797
31.733,-101.803
31.744,-101.805
33.419,-110.859
33.417,-110.87
33.685,-109.627
33.694,-109.629
33.703,-109.631
34.082,-110.052
34.08,-110.063
34.089,-110.065
38.108,-107.593
38.107,-107.604
38.105,-107.616
38.117,-107.594
38.116,-107.606
38.114,-107.618
38.128,-107.584
49.91,-115.16
50.265,-115.983
50.262,-115.998
50.26,-116.013
50.258,-116.027
50.271,-116.002
50.965,-116.908
50.962,-116.923
51.149,-116.873
53.049,-124.312
53.051,-125.086
60.42,96.518
42.913,74.872
42.981,74.225
42.978,74.218
43.069,73.349
43.067,73.365
38.92,76.321
31.92,75.487
31.835,75.374
31.826,75.317
31.746,75.239
31.661,75.369
31.571,75.113
31.546,75.097
31.537,75.095
31.52,75.085
31.484,74.659
31.476,74.712
31.475,74.658
31.448,74.652
31.446,74.663
31.419,74.722
31.351,75.098
31.354,74.962
31.353,74.973
31.297,75.268
31.365,74.769
31.364,74.78
31.356,74.832
31.313,75.051
31.292,75.124
31.29,75.134
31.38,74.429
31.3,74.897
31.329,74.583
31.278,74.918
31.239,74.694
31.211,74.693
30.804,76.307
30.511,76.514
30.352,77.202
30.35,77.209
30.462,76.485
30.784,74.404
30.752,74.612
30.745,74.535
30.744,74.546
30.391,76.555
30.631,74.796
30.623,74.73
30.76,73.251
30.253,76.511
30.104,76.9
30.172,76.439
30.168,76.462
30.128,76.701
30.069,76.619
30.624,72.773
30.566,72.924
30.489,73.277
29.953,76.7
29.986,76.385
30.512,72.919
30.505,72.971
29.959,76.49
29.957,76.502
29.931,76.595
29.952,76.293
29.941,76.363
29.938,76.356
29.904,76.324
29.866,76.256
29.864,76.267
29.861,76.261
29.853,76.187
29.827,76.169
29.457,78.069
29.902,75.082
29.895,75.07
29.893,75.08
29.602,76.699
30.199,72.654
29.831,75.127
29.577,76.668
29.584,76.569
29.555,76.562
29.468,76.587
30.099,72.112
29.989,72.507
29.785,70.467
29.782,70.473
25.906,73.334
25.891,73.305
18.048,80.808
32.234,116.067
31.927,105.603
32.882,110.499
34.359,107.751
35.652,110.648
35.879,111.299
37.914,112.545
38.48,110.246
38.008,107.039
38.006,107.026
38.017,107.036
38.015,107.024
39.053,110.26
39.531,113.295
39.422,110.48
38.919,106.435
38.49,102.239
39.389,106.918
40.301,110.974
40.311,110.972
40.343,111.004
40.385,111.112
40.369,110.985
40.397,111.155
40.406,110.765
40.404,110.752
40.446,110.936
40.46,110.972
40.507,111.311
40.516,111.309
40.556,111.327
40.555,111.314
40.459,110.469
40.504,110.598
40.58,111.156
40.579,111.143
40.543,110.621
40.474,109.876
40.614,109.757
40.622,109.743
40.767,107.482
40.765,107.47
40.969,107.353
41.032,107.638
41.061,107.765
41.066,107.739
41.237,107.583
18.928,-70.354
18.926,-70.345
11.746,-70.195
9.387,-64.544
9.383,-64.521
-1.998,-78.35
-2,-78.335
-2.011,-78.337
-2.012,-78.328
-2.013,-78.318
40.786,44.354
40.753,44.135
40.752,44.129
39.396,53.191
40.241,46.259
40.032,45.336
40.031,45.355
36.76,42.397
36.579,44.274
36.748,41.891
36.517,43.95
36.5,43.861
36.512,43.942
36.496,43.854
36.057,44.285
36.155,42.525
35.965,44.767
35.967,44.761
36.156,42.545
36.002,43.759
35.976,43.777
35.94,44.184
35.984,43.77
35.945,44.177
35.783,44.424
35.742,44.607
35.741,44.625
35.742,43.768
35.683,43.885
35.689,43.88
35.641,43.6
35.624,43.662
35.444,43.597
35.106,44.244
35.098,44.237
35.096,44.255
34.811,46.859
35.028,43.768
35.027,43.788
34.809,45.819
34.695,46.725
34.652,46.574
34.756,45.153
34.571,46.751
34.754,45.146
34.57,46.744
34.488,46.851
34.482,46.38
34.355,47.428
34.453,46.362
34.644,43.29
34.383,43.35
34.381,43.371
34.373,43.328
34.377,43.364
33.488,45.084
33.485,45.077
33.483,45.092
33.394,45.404
32.24,51.428
32.238,51.439
32.683,46.713
32.681,46.725
32.673,46.711
32.672,46.724
32.607,47.242
32.542,46.197
32.415,45.976
32.258,47.252
32.126,47.411
32.109,47.548
32.107,47.559
32.117,47.41
32.029,46.572
32.027,46.565
32.017,46.564
32.007,46.41
31.9,46.688
31.891,46.686
31.562,49.106
31.675,47.428
31.673,47.439
31.654,47.516
31.764,46.068
31.405,48.656
31.301,49.122
31.436,47.837
31.504,46.767
31.134,49.318
31.133,49.328
31.056,49.718
31.27,48.114
31.269,48.124
31.041,49.389
31.284,46.897
31.028,48.522
31.027,48.532
31.358,45.971
31.018,48.53
31.078,47.625
31.008,48.14
30.999,48.139
31.063,47.616
31.032,47.283
31.022,47.282
31.021,47.293
30.879,47.335
30.75,48.28
30.752,47.664
29.988,52.524
30.687,47.323
30.686,47.334
30.614,47.326
30.569,47.307
30.568,47.318
30.566,47.329
30.53,47.601
30.557,47.328
30.556,47.339
30.476,47.596
30.494,47.322
30.419,47.613
30.329,47.728
30.355,47.341
30.272,47.745
30.277,47.361
29.943,49.688
30.21,47.387
30.208,47.398
30.161,47.417
29.485,51.79
28.499,49.708
28.497,49.718
28.488,49.716
28.275,48.936
27.52,52.595
27.517,52.608
27.502,52.634
27.499,52.648
27.514,52.588
27.512,52.602
26.635,51.953
26.125,50.393
25.538,53.148
25.527,53.146
53.93,46.232
52.242,57.336
51.849,53.816
51.572,52.752
51.57,52.768
50.349,57.128
50.347,57.142
50.678,45.848
48.388,57.431
48.235,57.345
48.233,57.359
45.465,64.458
45.457,64.49
45.481,64.425
45.474,64.457
45.466,64.489
44.925,65.186
44.916,65.221
44.925,65.181
44.916,65.217
44.945,64.414
45.008,63.982
45.015,63.981
45.473,61.95
46.099,53.291
45.383,43.284
45.392,43.277
45.39,43.31
44.304,41.85
44.305,41.845
44.22,41.433
42.233,45.689
42.231,45.71
42.235,45.706
-10.112,39.381
-10.603,40.276
-9.518,32.532
-9.574,32.491
-12.541,48.952
-12.544,48.986
-12.531,48.948
-12.535,48.981
-11.574,38.572
-11.583,38.571
-13.075,49.039
-10.395,30.523
-10.387,30.517
-13.081,49.032
-13.085,49.068
-10.447,30.575
-12.049,40.347
-12.05,40.356
-12.058,40.346
-10.866,31.994
-10.956,32.351
-10.788,31.109
-10.791,31.312
-10.784,31.104
-10.86,30.904
-10.865,30.935
-11.072,32.154
-10.86,30.929
-11.076,32.147
-12.006,37.781
-11.017,31.552
-12.058,37.813
-11.017,31.546
-11.172,32.171
-11.144,31.58
-11.144,31.573
-12.242,37.583
-10.866,29.452
-11.271,31.432
-11.27,31.425
-11.386,32.065
-11.459,31.902
-11.484,32.048
-11.448,31.897
-11.488,32.042
-11.5,31.169
-11.505,31.197
-11.504,31.192
-13.112,40.26
-11.641,31.012
-11.67,30.823
16.838,53.521
17.028,42.379
16.619,41.923
16.59,41.984
16.377,42.295
14.89,42.874
15.082,40.325
14.791,40.814
13.881,41.981
17.685,95.901
50.25,115.087
50.289,115.082
50.288,115.109
50.286,115.078
50.299,115.076
50.889,115.784
50.887,115.751
